"","X","user.id","user.name","user.profilePic","user.profileUrl","pageName","postId","viewsCount","time","link","text","likes","url","partyname"
"115",115,100044313345755,"ישראל ביתנו","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwEviie8&_nc_oc=Adn69pgSRDI_O841pBdPxxNSV1jsbUFoL31hr1qZQR12Pt-6P4JUtbRJbBrf3J5lwNs&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=z1XeSgCh9YWm9MyqCztP5w&oh=00_AfGRUaHYhLe1ZOZ4FCPOcZFwrN8GXNvujzz8kb7wWivuHg&oe=68104939","https://www.facebook.com/beytenu","beytenu",2670496759649613,NA,"2019-09-10T17:39:42.000Z","","#הכר_את_המועמד
 
מי:
אלכס פרידמן - מועמד מס' 12 לכנסת מטעם ״ישראל ביתנו״.

תחום עיסוק:
יוזם מאבק הנכים, מייסד ויו''ר ארגון ""נכה, לא חצי בן אדם"". 

עשייה:
במסגרת המאבק שהוביל ביחד עם ארגוני נכים נוספים הביא לשילוב אנשים עם מוגבלות בתעסוקה ובנוסף להעלאת קצבת הנכות בהיקף חסר תקדים של 4.3 מיליארד ש""ח. 

תארים והישגים:
פרידמן המרותק לכיסא גלגלים בעקבות מחלת ניוון שרירים SMA, נכנס לרשימת 100 המשפיעים של ""כלכליסט"", נבחר כאיש השנה של ""ידיעות אחרונות"", גיבור השנה של ""ישראל היום"", איש השנה של ערוץ 9, איש השנה של ""גלובס"" וזכה בתארים רבים נוספים בעקבות פעילותו לקידום זכויות אנשים עם מוגבלות והצבתם בחזית החברה הישראלית.

דבר המועמד:
הצטרפתי למפלגת ""ישראל ביתנו"" במטרה להוביל את קידום זכויות האוכלוסיות המוחלשות בישראל. עם הצטרפותי למפלגה, פעלתי להנגשת כל ההופעות והנאומים הרשמיים לשפת הסימנים. בכנסת הבאה אנקוט בשורה ארוכה של צעדים בכל תחומי החיים תוך דגש על התחייבות לשתי הפעימות הבאות בחוק הנכים והעלאת קצבת הנכות לגובה שכר המינימום.",464,"https://www.facebook.com/beytenu/posts/pfbid02Ki1LdT6KLVgXKXuBT1edoYgcCZZfU1RR9vL1BVDd7Mp372V28NvRmHqTQ4t3qAhTl","Israel is Our Home201909"
"116",116,100044313345755,"ישראל ביתנו","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwEviie8&_nc_oc=Adn69pgSRDI_O841pBdPxxNSV1jsbUFoL31hr1qZQR12Pt-6P4JUtbRJbBrf3J5lwNs&_nc_zt=24&_nc_ht=scontent-man2-1.xx&_nc_gid=z1XeSgCh9YWm9MyqCztP5w&oh=00_AfGRUaHYhLe1ZOZ4FCPOcZFwrN8GXNvujzz8kb7wWivuHg&oe=68104939","https://www.facebook.com/beytenu","beytenu",2670461166319839,NA,"2019-09-10T17:15:27.000Z","","כשמטרה מקדשת את האמצעים לא בוחלים בשום תחבולה ופייק ניוז 👇",49,"https://www.facebook.com/beytenu/posts/pfbid02rAv7bBJubATofGfBvRKEhTZTLJsVSA6Lz6Br49X7CoUVGSs4pSQDJjHQc8vCQA7Ml","Israel is Our Home201909"
"117",117,100044118129877,"מפלגת כחול לבן","https://scontent-doh1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwExR-A2&_nc_oc=AdnNdjJ3nLQHWZSZxyv1MY__QBoFKFp2OqkoWAthlj6Ol2oUXNjlXHMO9U4HlXBEO8Q&_nc_zt=24&_nc_ht=scontent-doh1-1.xx&_nc_gid=kh3bkUlXfyJWOiU1u0XycQ&oh=00_AfGNwMHxeo-e761Q3LCBXZyl8ZB80ycgJFEWjpKpHb_5nQ&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",413677419506827,54425,"2019-08-28T15:45:51.000Z","http://bit.ly/digitalkla","צוללים עם נתניהו",1028,"https://www.facebook.com/kachollavan19/videos/2614427895340576/","Blue and White201909"
"118",118,100044118129877,"מפלגת כחול לבן","https://scontent-doh1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwExR-A2&_nc_oc=AdnNdjJ3nLQHWZSZxyv1MY__QBoFKFp2OqkoWAthlj6Ol2oUXNjlXHMO9U4HlXBEO8Q&_nc_zt=24&_nc_ht=scontent-doh1-1.xx&_nc_gid=kh3bkUlXfyJWOiU1u0XycQ&oh=00_AfGNwMHxeo-e761Q3LCBXZyl8ZB80ycgJFEWjpKpHb_5nQ&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",413583609516208,3948,"2019-08-28T12:31:10.000Z","http://bit.ly/digitalklc","כל הכבוד לאלוף החדש!
צופים בזהב של שגיא מוקי, עם פרשן הבית יואל רזבוזוב - Yoel Razvozov",232,"https://www.facebook.com/kachollavan19/videos/473182843504791/","Blue and White201909"
"119",119,100044118129877,"מפלגת כחול לבן","https://scontent-doh1-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwExR-A2&_nc_oc=AdnNdjJ3nLQHWZSZxyv1MY__QBoFKFp2OqkoWAthlj6Ol2oUXNjlXHMO9U4HlXBEO8Q&_nc_zt=24&_nc_ht=scontent-doh1-1.xx&_nc_gid=kh3bkUlXfyJWOiU1u0XycQ&oh=00_AfGNwMHxeo-e761Q3LCBXZyl8ZB80ycgJFEWjpKpHb_5nQ&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",413545062853396,2061,"2019-08-28T11:14:37.000Z","http://bit.ly/digitalklc","“היערות באמזונס נשרפים, הקרחונים נמסים, זה אולי נשמע רחוק, אבל החיים שלנו מאוימים גם כאן. במשך שנים השמירה על הסביבה קיבלה כאן יחס מזלזל. זה חייב להשתנות כי לא נותר לנו עוד הרבה זמן לפני שהעולם עלול להתהפך עלינו ללא היכר. זו השליחות שלי”: מיקי חיימוביץ׳ בטור דעה אישי.

מיקי חיימוביץ' - Miki Haimovich",150,"https://www.facebook.com/kachollavan19/videos/418190272381452/","Blue and White201909"
"120",120,100044269772204,"מפלגת הליכוד","https://scontent.fudi1-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHAqU_T&_nc_oc=AdkM5OIDBW13QWrhlpTfqIaDnshcAVKgA2Cjy_UrP63gL3IAkGPBnES2xSs5F90kbYw&_nc_zt=24&_nc_ht=scontent.fudi1-1.fna&_nc_gid=5JBP_YcHSaRXLItH919rFA&oh=00_AfGo2zEi3H4-ZoFzgW9VRFG5HT5nt1QI4Nvsh8rm4CPbjA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2484913448231969,3587,"2019-09-05T09:11:52.000Z","http://bit.ly/Likud100","קבלו אותם! צוות השטח של הליכוד בפעולה💪🇮🇱
רוצים גם אתם להתנדב?
כל הפרטים על הפעילות מחר (שישי) - בתגובות",399,"https://www.facebook.com/Likudofficial/videos/756786884757416/","The Consolidation201909"
"121",121,100044269772204,"מפלגת הליכוד","https://scontent.fudi1-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHAqU_T&_nc_oc=AdkM5OIDBW13QWrhlpTfqIaDnshcAVKgA2Cjy_UrP63gL3IAkGPBnES2xSs5F90kbYw&_nc_zt=24&_nc_ht=scontent.fudi1-1.fna&_nc_gid=5JBP_YcHSaRXLItH919rFA&oh=00_AfGo2zEi3H4-ZoFzgW9VRFG5HT5nt1QI4Nvsh8rm4CPbjA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2483899438333370,116034,"2019-09-04T18:39:50.000Z","","רק הצבעה לליכוד מונעת ממשלת שמאל-ערבים.",6144,"https://www.facebook.com/Likudofficial/videos/744482975989884/","The Consolidation201909"
"122",122,100044269772204,"מפלגת הליכוד","https://scontent.fudi1-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwHAqU_T&_nc_oc=AdkM5OIDBW13QWrhlpTfqIaDnshcAVKgA2Cjy_UrP63gL3IAkGPBnES2xSs5F90kbYw&_nc_zt=24&_nc_ht=scontent.fudi1-1.fna&_nc_gid=5JBP_YcHSaRXLItH919rFA&oh=00_AfGo2zEi3H4-ZoFzgW9VRFG5HT5nt1QI4Nvsh8rm4CPbjA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2483417905048190,NA,"2019-09-04T13:24:12.000Z","","",988,"https://www.facebook.com/Likudofficial/posts/pfbid0Zy4AeExdUHASgiiR5puBN3WoVtLhk84ZNaNTWz4j52nibhdDaggfBKHnGY4Eu8p7l","The Consolidation201909"
"123",123,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwF0721n&_nc_oc=AdmZYjDmHICCB42rqZBA2FvQaEY7KnDBdiSATToZatR15WapSPS5lAT433boTHZakQI&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=xHqcKBTXAIKiNNDKeIPO2g&oh=00_AfH4O1VIiFrhcwfnBIhDMNFiVJXxRgcBRGqhyovzEazBNg&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",413481059526463,NA,"2019-08-28T08:28:33.000Z","https://www.t-5.co.il/list/02f0b7b93e25d3b67d60897fe369604d/cover","היה אצן מצטיין בצבא, והג'ודוקאית יעל ארד עזרה לו לבחור את שמו החדש. זה רק חלק קטן מחמשת הדברים שלא ידעתם על חבר הכנסת גדי יברקן וישאירו אתכם בהלם 😮

ח""כ גדי יברקן - MK Gadi Yevarkan",143,"https://www.facebook.com/kachollavan19/posts/pfbid0Qi4yPivngQFVoJBz3uVyAZaQXgKe6utXHxruwMKfyTJoWWGU1XHbzpoR15fm6Bfhl","Blue and White201909"
"124",124,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwF0721n&_nc_oc=AdmZYjDmHICCB42rqZBA2FvQaEY7KnDBdiSATToZatR15WapSPS5lAT433boTHZakQI&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=xHqcKBTXAIKiNNDKeIPO2g&oh=00_AfH4O1VIiFrhcwfnBIhDMNFiVJXxRgcBRGqhyovzEazBNg&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",413476086193627,NA,"2019-08-28T08:15:24.000Z","http://bit.ly/2ZvX3d6","חינוך חינם מגיל לידה: כך תיראה מערכת החינוך לפי מצע כחול לבן >> bit.ly/2ZvX3d6",143,"https://www.facebook.com/kachollavan19/posts/pfbid02gxfJLxnXqwi4hwd929WXdY4b6MHVoLMRNZW5gNKqXPZLtNbwygKvodEdUkBYvZ9Bl","Blue and White201909"
"125",125,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwF0721n&_nc_oc=AdmZYjDmHICCB42rqZBA2FvQaEY7KnDBdiSATToZatR15WapSPS5lAT433boTHZakQI&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=xHqcKBTXAIKiNNDKeIPO2g&oh=00_AfH4O1VIiFrhcwfnBIhDMNFiVJXxRgcBRGqhyovzEazBNg&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",413148126226423,NA,"2019-08-27T17:19:36.000Z","","סדר העדיפויות של נתניהו: 

תשלום מענק בגובה 3 מיליון ש׳׳ח לבעלי העסקים הקורסים בשדרות ועוטף עזה.  

לעומת זאת: תשלום 15 מיליון דולר למחבלים מהחמאס במזומן.",222,"https://www.facebook.com/kachollavan19/posts/pfbid0387i2cc3YrusBPLsqVnTcrhUzX5gpc27WZLXCeiS7PNL91SNEVKiPGAsiNugu9Ywsl","Blue and White201909"
"126",126,100044313345755,"ישראל ביתנו","https://scontent.fops3-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwESq9IN&_nc_oc=Adkl_qBKrn5qA-L5maVUSIwiEK14zdEcC2vbRzajc684Kn_B1F6rstDcqZtskw8bbi8&_nc_zt=24&_nc_ht=scontent.fops3-1.fna&_nc_gid=wjm0K9RQi6z94HgpPHarGg&oh=00_AfGlnCal9K76ZmMKq3R8xVNuJYEjg1sB5Dvjigx86CHgHA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2670114596354496,NA,"2019-09-10T13:44:42.000Z","","לא ניתן יד להפצת פייק ניוז ושקרים!",27,"https://www.facebook.com/beytenu/posts/pfbid0SYsqDAhUTozruGCNQvir5F88fnNsHZBZXdGwCDL2GSqEcm8ecjDS1Yd4CQ6jowQcl","Israel is Our Home201909"
"127",127,100044313345755,"ישראל ביתנו","https://scontent.fops3-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwESq9IN&_nc_oc=Adkl_qBKrn5qA-L5maVUSIwiEK14zdEcC2vbRzajc684Kn_B1F6rstDcqZtskw8bbi8&_nc_zt=24&_nc_ht=scontent.fops3-1.fna&_nc_gid=wjm0K9RQi6z94HgpPHarGg&oh=00_AfGlnCal9K76ZmMKq3R8xVNuJYEjg1sB5Dvjigx86CHgHA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2669683473064275,NA,"2019-09-10T09:16:07.000Z","https://beytenu.org.il/campaign/israel-beitenu","#הכר_את_המועמד

מי:
דור דוידיאן - מועמד מס' 13 לכנסת מטעם ""ישראל ביתנו"".

תחום עיסוק:
פעיל חברתי, יו""ר צעירי ישראל ביתנו.

עשייה:
מתנדב בתור מנכ""ל עמותה המסייעת לנוער בסיכון, פעיל חברתי בתחום קליטת עולים. 

דבר המועמד:
""שווין בנטל נמצא אצלי בראש סדר העדיפויות. כמפקד לשעבר בחטיבת גבעתי, כקצין במילואים, אני רואה את התרומה למדינה כנושא בחשיבות עליונה. שירות צבאי או שירות לאומי הם מפתח להשתלבות מלאה בחברה הישראלית. בנוסף, חשוב לי לקדם את העצמאיים ואת מעמד העסקים הקטנים. חייבים לפשט את ההליכים הבירוקרטיים לפתיחת עסקים ויש לדאוג לפנסיות הוגנות, ואני הולך לדאוג לזה״.",236,"https://www.facebook.com/beytenu/posts/pfbid029CwajAwDpSNMTfjM6eM9FdNbqRnSVFWKV7L55gq6YBCpbNCzPrv3qH4XKbpf81w9l","Israel is Our Home201909"
"128",128,100044313345755,"ישראל ביתנו","https://scontent.fops3-1.fna.fbcdn.net/v/t39.30808-1/342659226_1417965558936795_6049159103379916098_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Jc-abFTVdtAQ7kNvwESq9IN&_nc_oc=Adkl_qBKrn5qA-L5maVUSIwiEK14zdEcC2vbRzajc684Kn_B1F6rstDcqZtskw8bbi8&_nc_zt=24&_nc_ht=scontent.fops3-1.fna&_nc_gid=wjm0K9RQi6z94HgpPHarGg&oh=00_AfGlnCal9K76ZmMKq3R8xVNuJYEjg1sB5Dvjigx86CHgHA&oe=68104939","https://www.facebook.com/beytenu","beytenu",2669476343084988,NA,"2019-09-10T06:26:43.000Z","","עם נהגים כאלה צריך שיהיה מבוגר אחראי",45,"https://www.facebook.com/beytenu/posts/pfbid02DzzPuvrKcNq2XVyC7NZtBFCCygZo5rA9Nd8EWz6v7sJh2aMJnr8BBRFdTqER6VfYl","Israel is Our Home201909"
"129",129,100044269772204,"מפלגת הליכוד","https://scontent.fsdu10-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwG_scYS&_nc_oc=Adl_jqJpaVbOOmiPGG3vZwXcgF_GZDi0hC2MpclBFBRtL3K6Nple8LlPmJG6IRsHj_w&_nc_zt=24&_nc_ht=scontent.fsdu10-1.fna&_nc_gid=eKgEq9SBxrtLNRGU6rnDWw&oh=00_AfEySEKGupaOrzszG0Rhsrxrux9jmKRxHV7J543RcGEMeA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2483366491719998,56394,"2019-09-04T12:51:07.000Z","","ב-17.9 חייבים להצביע מחל!",2443,"https://www.facebook.com/Likudofficial/videos/415027409122782/","The Consolidation201909"
"130",130,100044269772204,"מפלגת הליכוד","https://scontent.fsdu10-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwG_scYS&_nc_oc=Adl_jqJpaVbOOmiPGG3vZwXcgF_GZDi0hC2MpclBFBRtL3K6Nple8LlPmJG6IRsHj_w&_nc_zt=24&_nc_ht=scontent.fsdu10-1.fna&_nc_gid=eKgEq9SBxrtLNRGU6rnDWw&oh=00_AfEySEKGupaOrzszG0Rhsrxrux9jmKRxHV7J543RcGEMeA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2483218018401512,30351,"2019-09-04T11:14:51.000Z","","כל האמת מטל גלבוע >>

Tal Gilboa",2264,"https://www.facebook.com/Likudofficial/videos/2443747345838118/","The Consolidation201909"
"131",131,100044269772204,"מפלגת הליכוד","https://scontent.fsdu10-1.fna.fbcdn.net/v/t39.30808-1/274339135_494010088751313_8817560597747044103_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7YoyJ5YRtsUQ7kNvwG_scYS&_nc_oc=Adl_jqJpaVbOOmiPGG3vZwXcgF_GZDi0hC2MpclBFBRtL3K6Nple8LlPmJG6IRsHj_w&_nc_zt=24&_nc_ht=scontent.fsdu10-1.fna&_nc_gid=eKgEq9SBxrtLNRGU6rnDWw&oh=00_AfEySEKGupaOrzszG0Rhsrxrux9jmKRxHV7J543RcGEMeA&oe=68105207","https://www.facebook.com/Likudofficial","Likudofficial",2483104255079555,128608,"2019-09-04T09:42:47.000Z","","מי אתם רוצים שינהל את המשא ומתן מול טראמפ - נתניהו או לפיד?",3544,"https://www.facebook.com/Likudofficial/videos/666763960496234/","The Consolidation201909"
"132",132,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwEXUCSx&_nc_oc=AdlTcH-D6w_wrcot64dy12pNAPHJyrswOnvPRLwrZcbgDtYDfE7u81lNqkAKRjZgjNg&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=WrjPPw_sxkbwQ6s6M_g4MA&oh=00_AfEFxYP2bbC-AUasviCrQSMDn5xPW2-lP_Lnlm5P_LEyTQ&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",413068349567734,4440,"2019-08-27T15:01:47.000Z","","נמאס לכם לשלם מס ביבי? ב-17.9 אתם יודעים מה לעשות.",219,"https://www.facebook.com/kachollavan19/videos/373758453519167/","Blue and White201909"
"133",133,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwEXUCSx&_nc_oc=AdlTcH-D6w_wrcot64dy12pNAPHJyrswOnvPRLwrZcbgDtYDfE7u81lNqkAKRjZgjNg&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=WrjPPw_sxkbwQ6s6M_g4MA&oh=00_AfEFxYP2bbC-AUasviCrQSMDn5xPW2-lP_Lnlm5P_LEyTQ&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",412949542912948,NA,"2019-08-27T11:13:01.000Z","https://www.t-5.co.il/list/bc0db129295da656073c9f69c682a198/cover?sCh=3d385dd2dd5d4110&pId=1898243326","אלו 5 הדברים שלא ידעתם על ח״כ קארין אלהרר 

Karine Elharrar- קארין אלהרר",44,"https://www.facebook.com/kachollavan19/posts/pfbid0ukdpb7MWcqqG5Rncs9gFqLLuQzPH2GdkjM8Ht2dBDYhX6pXUr8vqFh7ksz3DJRTBl","Blue and White201909"
"134",134,100044118129877,"מפלגת כחול לבן","https://scontent-gru2-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwEXUCSx&_nc_oc=AdlTcH-D6w_wrcot64dy12pNAPHJyrswOnvPRLwrZcbgDtYDfE7u81lNqkAKRjZgjNg&_nc_zt=24&_nc_ht=scontent-gru2-1.xx&_nc_gid=WrjPPw_sxkbwQ6s6M_g4MA&oh=00_AfEFxYP2bbC-AUasviCrQSMDn5xPW2-lP_Lnlm5P_LEyTQ&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",412849266256309,NA,"2019-08-27T06:41:24.000Z","","",106,"https://www.facebook.com/kachollavan19/posts/pfbid024Kyht4RAQzTWkbWgptHzFrg4MAoCkab88m9Y2EyrZsUrJpYExjVzSNbWzbvSXfF4l","Blue and White201909"
"135",135,100044118129877,"מפלגת כחול לבן","https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFgA9HU&_nc_oc=AdmItSbpkVPFpwuIQiS0T7Bstkw5Gh4kY04Kha5yTkUuIkvEuOSbV_2toBbxmWJ4Z3M&_nc_zt=24&_nc_ht=scontent-lhr8-1.xx&_nc_gid=t4-ebqX1XMLB4A0UZ0mzYQ&oh=00_AfFX9O7W8DeJRwV3QZ5kqbOJAN-YHxDEMig8PH9VucRyRw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",412478809626688,2285,"2019-08-26T16:10:03.000Z","http://bit.ly/digitalkl","""הספורטאים לא צריכים הנהגה שתברך אותם כשהם כבר מצליחים – הם צריכים הנהגה שתביא אותם להצלחה. אבל כשזה מגיע לתקציב, הספורט הופך לתחביב"": ח״כ יואל רזבוזוב בטור דעה אישי.

יואל רזבוזוב - Yoel Razvozov",133,"https://www.facebook.com/kachollavan19/videos/723520578089078/","Blue and White201909"
"136",136,100044118129877,"מפלגת כחול לבן","https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFgA9HU&_nc_oc=AdmItSbpkVPFpwuIQiS0T7Bstkw5Gh4kY04Kha5yTkUuIkvEuOSbV_2toBbxmWJ4Z3M&_nc_zt=24&_nc_ht=scontent-lhr8-1.xx&_nc_gid=t4-ebqX1XMLB4A0UZ0mzYQ&oh=00_AfFX9O7W8DeJRwV3QZ5kqbOJAN-YHxDEMig8PH9VucRyRw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",412278156313420,2826,"2019-08-26T09:02:17.000Z","","יו״ר כחול לבן, בני גנץ: 

״אתמול הואשם ח""כ רם בן ברק בגזענות - הבוקר כבר הגיעה ההתנצלות. זו הזדמנות להעביר מסר שגם בקמפיין בחירות עלינו להישאר קודם כל נאמנים לעצמנו ולאמת. לאלו שניסו להשמיץ, לסלף ולשפוך את דמו של רם, אגיד רק שעל ראש הגנב בוער הכובע.״",121,"https://www.facebook.com/kachollavan19/videos/380092109349001/","Blue and White201909"
"137",137,100044118129877,"מפלגת כחול לבן","https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-1/314885479_669840467829885_8308584856661007730_n.jpg?stp=cp0_dst-jpg_s40x40_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RXLldU_MmQsQ7kNvwFgA9HU&_nc_oc=AdmItSbpkVPFpwuIQiS0T7Bstkw5Gh4kY04Kha5yTkUuIkvEuOSbV_2toBbxmWJ4Z3M&_nc_zt=24&_nc_ht=scontent-lhr8-1.xx&_nc_gid=t4-ebqX1XMLB4A0UZ0mzYQ&oh=00_AfFX9O7W8DeJRwV3QZ5kqbOJAN-YHxDEMig8PH9VucRyRw&oe=68104F51","https://www.facebook.com/kachollavan19","kachollavan19",412246326316603,NA,"2019-08-26T07:31:16.000Z","","",139,"https://www.facebook.com/kachollavan19/posts/pfbid0Cr3biv6dwymenxXdCYJ8Pd67xPZT3ETuKz9GZnhBRzfs1RxDZee5yrDSokja7Uaql","Blue and White201909"
